Cabang,Usia_Ulasan,Tanggal_Scrape,Teks_Ulasan,Teks_Bersih,Tanggal_Ulasan,Label_Prediksi
Gacoan Bojongsari,9 bulan lalu,2026-04-17,"tempatnya bersih, pelayanannya baik",tempatnya bersih pelayanannya baik,2025-07-17,Positif
Gacoan Bojongsari,3 bulan lalu,2026-04-17,Pelayananya ramah,pelayananya ramah,2026-01-17,Positif
Gacoan Bojongsari,9 bulan lalu,2026-04-17,Tempatnya nyaman enjoy untuk makan ramean,tempatnya nyaman enjoy untuk makan ramean,2025-07-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,makanan nya enak pelayanan nya bagus,makanan nya enak pelayanan nya bagus,2025-04-17,Positif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,pelayanan nyaa ramah sekali,pelayanan nyaa ramah sekali,2025-08-17,Positif
Gacoan Bojongsari,2 bulan lalu,2026-04-17,pelayanan baikk🤩 …,pelayanan baikk,2026-02-17,Positif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,"Makanan banyak pilihan olahan mie dll Layanan baik dan ramah Suasana baik, bangunan baru, parkir luas, lokasi strategis jalan raya.",makanan banyak pilihan olahan mie dan lain layanan baik dan ramah suasana baik bangunan baru parkir luas lokasi strategis jalan raya,2024-04-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,"makanannya enak, tempatnya nyaman dan sangat bagus",makanannya enak tempatnya nyaman dan sangat bagus,2025-04-17,Positif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,"Tempatnya luas,menu makanan dan minuman terjangkau u/kqlangan menengah ke bawah",tempatnya luasmenu makanan dan minuman terjangkau ukqlangan menengah ke bawah,2024-04-17,Positif
Gacoan Bojongsari,4 bulan lalu,2026-04-17,layanan yang memuaskan,layanan yang memuaskan,2025-12-17,Positif
Gacoan Bojongsari,9 bulan lalu,2026-04-17,Tempat bagus Layanan baik,tempat bagus layanan baik,2025-07-17,Positif
Gacoan Bojongsari,Diedit 7 bulan lalu,2026-04-17,baik ramahhh ❤️❤️❤️,baik ramahhh,2025-09-17,Positif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,"tempat nya nyaman,oke banget",tempat nya nyamanoke sekali,2025-08-17,Positif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,Tempatnya bersih makanannya cepet sampainya,tempatnya bersih makanannya cepat sampainya,2025-08-17,Positif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,Tempat nya enak,tempat nya enak,2025-08-17,Positif
Gacoan Bojongsari,3 bulan lalu,2026-04-17,Mantap bangetsi inii,mantap bangetsi inii,2026-01-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,"Lama pelayanan nya ,,nunggu bisa hampir sejam ,padahal ga ramai2 bgt pembeli nya",lama pelayanan nya nunggu bisa hampir sejam padahal tidak ramai2 sangat pembeli nya,2025-04-17,Negatif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,udang keju nya enak pake banget,udang keju nya enak pakai sekali,2025-08-17,Positif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,"suka banget makan disini, pelayanannya cepat, ramah, makanannya juga enak enak dan murah murah 😍 …",suka sekali makan disini pelayanannya cepat ramah makanannya juga enak enak dan murah murah,2024-04-17,Positif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,Wah luar biasa biar bintang aja deh yang berbicara,wah luar biasa biar bintang saja deh yang berbicara,2025-08-17,Positif
Gacoan Bojongsari,7 bulan lalu,2026-04-17,lebih enak ga kaya sebalah,lebih enak tidak kaya sebalah,2025-09-17,Negatif
Gacoan Bojongsari,3 bulan lalu,2026-04-17,Mie nya Enak kakk,mie nya enak kakk,2026-01-17,Positif
Gacoan Bojongsari,Diedit 4 bulan lalu,2026-04-17,pelayanan nya baik baguss perfect gacoannya enak,pelayanan nya baik baguss perfect gacoannya enak,2025-12-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,suasananya nyaman bgt,suasananya nyaman sangat,2025-04-17,Positif
Gacoan Bojongsari,Diedit 2 bulan lalu,2026-04-17,tempatnya bersih,tempatnya bersih,2026-02-17,Positif
Gacoan Bojongsari,Diedit 2 tahun lalu,2026-04-17,"Ada musholla nya, cukup lahh untuk sholat bergantian, tapi tolong di kasih sket hordeng antara laki² sama perempuan..",ada musholla nya cukup lahh untuk sholat bergantian tapi tolong di kasih sket hordeng antara laki² sama perempuan,2024-04-17,Negatif
Gacoan Bojongsari,9 bulan lalu,2026-04-17,keren banget deh cepat pelayanannya,keren sekali deh cepat pelayanannya,2025-07-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,"Tempatnya bagus dan nyaman, makanannya juga enak👍👍👍👍👍👍 …",tempatnya bagus dan nyaman makanannya juga enak,2025-04-17,Positif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,"Makanannya enak, tp porsinya kurang/sedikit, tempat luas, adem",makanannya enak tapi porsinya kurangsedikit tempat luas adem,2024-04-17,Negatif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,"pelayanannya ramah, Tempat nya nyaman rapi bersihh 🥳🥳 …",pelayanannya ramah tempat nya nyaman rapi bersihh,2024-04-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,"sangat nyaman dan enak,pelayananya jg sangat ramah",sangat nyaman dan enakpelayananya juga sangat ramah,2025-04-17,Positif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,"Makanan enak, harganya murah, pelayanan cepat, dan tidak lama antri seperti tempat lain",makanan enak harganya murah pelayanan cepat dan tidak lama antri seperti tempat lain,2024-04-17,Positif
Gacoan Bojongsari,8 bulan lalu,2026-04-17,Baik pelayan nya,baik pelayan nya,2025-08-17,Positif
Gacoan Bojongsari,2 tahun lalu,2026-04-17,- untuk harga karcis motor lebih mahal dari mie gacoan yang lain - untuk harga makanan dan minuman murah - untuk rasa makanan dan minumannya 8/10,untuk harga karcis motor lebih mahal dari mie gacoan yang lain untuk harga makanan dan minuman murah untuk rasa makanan dan minumannya 810,2024-04-17,Negatif
Gacoan Bojongsari,3 bulan lalu,2026-04-17,Tempat makan nyaman,tempat makan nyaman,2026-01-17,Positif
Gacoan Bojongsari,setahun lalu,2026-04-17,nyaman tempat nya,nyaman tempat nya,2025-04-17,Positif
Gacoan Bojongsari,9 bulan lalu,2026-04-17,"pelanannnyaaa bagusss, suanaa nyaa enakkkk, mknyaaa enakkk,",pelanannnyaaa bagusss suanaa nyaa enakkkk mknyaaa enakkk,2025-07-17,Positif
Gacoan Bojongsari,6 bulan lalu,2026-04-17,pelayannyaaa bintang limaaaa,pelayannyaaa bintang limaaaa,2025-10-17,Positif
Gacoan Parung Raya,2 bulan lalu,2026-04-17,"Always kesini kalau ada waktu pulang sekolah, liburan, Because mie dan udang keju nya yang drew me here. Cinta banget sama Ujang Kedu eh udang kejuuu sama mie gacoan nyaa🥹🥰🌹, pelayanannya juga ramah banget🌟🌟🌟🌟. …",always kesini kalau ada waktu pulang sekolah liburan because mie dan udang keju nya yang drew me here cinta sekali sama ujang kedu eh udang kejuuu sama mie gacoan nyaa pelayanannya juga ramah sekali,2026-02-17,Positif
Gacoan Parung Raya,sebulan lalu,2026-04-17,"Bener-Bener mlm ini kecewa bngt psen take away, dikasih mie dingin, kaku, pucet, baru ni smpe sekecewa ini, sengaja disiapin dari jam berapa ini? Apa ini sop kalau sudah malam? Apa gimna? Sampe begini banget? Padahal jarak rumah saya sama mie gacoan cuma 1km aja,",benerbener malam ini kecewa sangat psen take away dikasih mie dingin kaku pucet baru ini sampai sekecewa ini sengaja disiapin dari jam berapa ini apa ini sop kalau sudah malam apa gimna sampai begini sekali padahal jarak rumah saya sama mie gacoan cuma 1km saja,2026-03-17,Negatif
Gacoan Parung Raya,5 bulan lalu,2026-04-17,Setelah sekian lama akhirnya bisa juga nyobain mie gacoan yang dekat rumah  Untuk makanan saya pesan mie gacoan originan dal pedan level 4 …,setelah sekian lama akhirnya bisa juga coba mie gacoan yang dekat rumah untuk makanan saya pesan mie gacoan originan dal pedan level 4,2025-11-17,Negatif
Gacoan Parung Raya,2 bulan lalu,2026-04-17,"Makanan dan suasana nya okey, tapi yang bikin kesal makan disini tukang parkir nya!! …",makanan dan suasana nya okey tapi yang bikin kesal makan disini tukang parkir nya,2026-02-17,Negatif
Gacoan Parung Raya,2 bulan lalu,2026-04-17,"Saya pesan mie gacoan level nol untuk ke2 anak saya, tp taburan ayam di atas nya pedas, anak saya auto gamau makan, entah terlalu banyak merica atau memang ada cabai nya, kalau level nol, pastikan tidak pedas sma sekali, agar pengunjung tidak kecewa",saya pesan mie gacoan level nol untuk ke2 anak saya tapi taburan ayam di atas nya pedas anak saya auto tidak mau makan entah terlalu banyak merica atau memang ada cabai nya kalau level nol pastikan tidak pedas sma sekali agar pengunjung tidak kecewa,2026-02-17,Negatif
Gacoan Parung Raya,sebulan lalu,2026-04-17,"kakakk-kakakk staff nyaa thank you so muchhhhh yaa uda nyempetin waktu kerjanya dan mauu diajakkk fotoo, love love love, semoga moodnya bagus selalu, kerjaan cepet selesai, bahagiaa ga perna kehilangan alasann, rezekinya lancar teruss, gajii bonus THR nya berlimpah berkah—maaf ya kalau cukup mengganggu😭🫂🤍 …",kakakkkakakk staff nyaa thank you so muchhhhh yaa sudah nyempetin waktu kerjanya dan mauu diajakkk fotoo cinta cinta cinta semoga moodnya bagus selalu kerjaan cepat selesai bahagiaa tidak perna kehilangan alasann rezekinya lancar teruss gajii bonus thr nya berlimpah berkahmaaf ya kalau cukup mengganggu,2026-03-17,Positif
Gacoan Parung Raya,4 bulan lalu,2026-04-17,"Ga jelasss menu harus scan level ga bisa milih lebih dari 1 level giliran udh di kasih Note di kasir nya juga ga bisa, makanan ambil sendiri tapi sekarang juga ga di kasih alah nomer yg bunyi jadi harus dengerin pake spiker nya, sedangkan spiker nya ada nya di depan doang bagian belakang nya ga ada spiker jadi kurang jelass GAX JELSSSS",tidak jelasss menu harus scan level tidak bisa pilih lebih dari 1 level giliran sudah di kasih note di kasir nya juga tidak bisa makanan ambil sendiri tapi sekarang juga tidak di kasih alah nomer yang bunyi jadi harus dengerin pakai spiker nya sedangkan spiker nya ada nya di depan saja bagian belakang nya tidak ada spiker jadi kurang jelass gax jelssss,2025-12-17,Negatif
Gacoan Parung Raya,5 bulan lalu,2026-04-17,"Hallo saya Indra ex SM JAKTANG. Untuk PG, UR mantap garing no alot alot. semoga dipping ga deviasi ya garagara saya minta dipping tambahan dikasih 4. Terima kasih crew baik.",hallo saya indra ex sama jaktang untuk pergi ur mantap garing no alot alot semoga dipping tidak deviasi ya garagara saya minta dipping tambahan dikasih 4 terima kasih crew baik,2025-11-17,Negatif
Gacoan Parung Raya,6 bulan lalu,2026-04-17,"Ribet amat . Mau duduk aja d tentuin, udah gitu gk ada basa basi mau d area smooking atau enggak . Mana nomernya jg random . Sama muka waitress nya pait banget pelayanannya",ribet amat mau duduk saja tentuin sudah begitu tidak ada basa basi mau area smooking atau tidak mana nomernya juga random sama muka waitress nya pahit sekali pelayanannya,2025-10-17,Negatif
Gacoan Parung Raya,sebulan lalu,2026-04-17,"Lebih enak klw mau buka berbukapuasa di sana konservasi dulu biar di siapkan tempat nya,,,pelayanan  ya ramah,,,tempat nya pun nyaman",lebih enak kalau mau buka berbukapuasa di sana konservasi dulu biar di siapkan tempat nyapelayanan ya ramahtempat nya pun nyaman,2026-03-17,Positif
Gacoan Parung Raya,7 bulan lalu,2026-04-17,"Entah dari bumbunya atau apa, rasanya tidak seperti biasa beli ditempat nya langsung, ini saya beli by Go Food tapi kok gini rasanya? Dan yang 2 lumpia itu keras dimakannya kaya bekas di angetin lagi 🙄 …",entah dari bumbunya atau apa rasanya tidak seperti biasa beli ditempat nya langsung ini saya beli by go food tapi kok gini rasanya dan yang 2 lumpia itu keras dimakannya kaya bekas di angetin lagi,2025-09-17,Negatif
Gacoan Parung Raya,6 bulan lalu,2026-04-17,"Tukang parkir diri doang Nerima duit , Markir sendiri keluarin motor sendiri percuma bayar parkir . Rasa mie gacoan level 6 hanya pedes kurang kecap kurang asin tadak seperti biasanya",tukang parkir diri saja nerima duit markir sendiri keluarin motor sendiri percuma bayar parkir rasa mie gacoan level 6 hanya pedas kurang kecap kurang asin tadak seperti biasanya,2025-10-17,Negatif
Gacoan Parung Raya,3 bulan lalu,2026-04-17,"Cheating day, murah enak jdi order lagi. Klo dine in ordernya lewat scan barcode di meja, klo take away bayar di kasir trs nunggu nanti dipanggil. Es gobak sodor seger …",cheating day murah enak jadi order lagi kalau dine in ordernya lewat scan barcode di meja kalau take away bayar di kasir terus nunggu nanti dipanggil es gobak sodor seger,2026-01-17,Negatif
Gacoan Parung Raya,7 bulan lalu,2026-04-17,"Rame banget disini, tapi tetap enjoyable kok, makanannya enak-enak favorit mie suit sama udang keju rasanya kayak lagu Sambalado gitu, haha",ramai sekali disini tapi tetap enjoyable kok makanannya enakenak favorit mie suit sama udang keju rasanya mirip lagu sambalado begitu haha,2025-09-17,Positif
Gacoan Parung Raya,6 bulan lalu,2026-04-17,"Udah tau ada orang makan, bangku berasa di tendang. Kerja kok grasak grusuk. Berisik  jadi gk enak makan.",sudah tahu ada orang makan bangku berasa di tendang kerja kok grasak grusuk berisik jadi tidak enak makan,2025-10-17,Negatif
Gacoan Parung Raya,10 bulan lalu,2026-04-17,"Kecewa tadi makan di sini, padahal pengunjung cuman ada saya berdua minta pindah tempat duduk aja gak dikasih, saya faham bgt klo lagi rame mah tapi ini cuman kita berdua tetepa gak di kasih pdhl udah bilang tapi kan lagi sepi mba tetep gak …",kecewa tadi makan di sini padahal pengunjung hanya ada saya berdua minta pindah tempat duduk saja tidak dikasih saya paham sangat kalau lagi ramai mah tapi ini hanya kita berdua tetepa tidak di kasih padahal sudah bilang tapi kan lagi sepi mba tetap tidak,2025-06-17,Negatif
Gacoan Parung Raya,2 bulan lalu,2026-04-17,"Minta tolong dengan sangat pihak manajemen untuk parkirnya tolong di tata lagi, masak mobil ngak dapat parkir malah parkit di bahu jalan dan ada juga yg parkir numpang DIY. Padahal saya lihat lahan parkirnya juga cukup luas ya. Sangat kecewa pelayanan parkirnya. Terimakasih",minta tolong dengan sangat pihak manajemen untuk parkirnya tolong di tata lagi masak mobil tidak dapat parkir malah parkit di bahu jalan dan ada juga yang parkir numpang diy padahal saya lihat lahan parkirnya juga cukup luas ya sangat kecewa pelayanan parkirnya terimakasih,2026-02-17,Negatif
Gacoan Parung Raya,8 bulan lalu,2026-04-17,"Maaf ya, saya kasih bintang 1, kalo ada bintang 0 saya kasih bintang 0 buat pelayanannya. Buat apa gacoan adain LEVEL 0 kalau makanannya masih pedes buat anak-anak? Saya komplain minta kecap buat nutupin rasa pedesnya, tapi pelayanannya …",maaf ya saya kasih bintang 1 kalau ada bintang 0 saya kasih bintang 0 buat pelayanannya buat apa gacoan adain level 0 kalau makanannya masih pedas buat anakanak saya komplain minta kecap buat nutupin rasa pedesnya tapi pelayanannya,2025-08-17,Negatif
Gacoan Parung Raya,7 bulan lalu,2026-04-17,Selama ini kah?? Pesanan dimsum doang sampai 15 menit!. Karyawan nya kebanyakan bercanda!. Beda bat sama Bojong sari.,selama ini kah pesanan dimsum saja sampai 15 menit karyawan nya kebanyakan bercanda beda bat sama bojong sari,2025-09-17,Negatif
Gacoan Parung Raya,setahun lalu,2026-04-17,"Ngilangin penasaran mumpung masih sepi jadi mampir ke mie gacoan cabang parung raya.. Overall rekomendeeed banget, harganya kantongable kualitas rasa nya juga worth …",menghilangkan penasaran mumpung masih sepi jadi mampir ke mie gacoan cabang parung raya overall rekomendeeed sekali harganya kantongable kualitas rasa nya juga worth,2025-04-17,Positif
Gacoan Parung Raya,sebulan lalu,2026-04-17,"tolong diusir tukang parkir liarnya. meresahkan, kontribusi buat customer apa? bukan mslahin nominal, tapi bikin risih gk nyaman. udah nolak bayar & ngajak debat, alasannya malah mereka disitu karna setor ke manajer mie gacoan tsb",tolong diusir tukang parkir liarnya meresahkan kontribusi buat customer apa bukan mslahin nominal tapi bikin risih tidak nyaman sudah tolak bayar mengajak debat alasannya malah mereka disitu karena setor ke manajer mie gacoan tersebut,2026-03-17,Negatif
Gacoan Parung Raya,2 bulan lalu,2026-04-17,"Tempatnya luas & nyaman ...  makanannya enak .... sajiannya jg cepat datang, mungkin karena datang  setelah jam makan siang. Rasa tetap tidak berubah sm mie gacoan cabang lain.",tempatnya luas nyaman makanannya enak sajiannya juga cepat datang mungkin karena datang setelah jam makan siang rasa tetap tidak berubah sama mie gacoan cabang lain,2026-02-17,Positif
Gacoan Parung Raya,3 bulan lalu,2026-04-17,"Dari segi makanan, pelayanan, suasana, selama ini GK ada keluhan sih....tapi kenapa saya kasih rating satu? Preman preman yang jadi tukang parkir tolong di usir aja lah, mereka GK guna banget. Pas baru Dateng Gua parkir beresin kendaraan …",dari segi makanan pelayanan suasana selama ini tidak ada keluhan sihtapi kenapa saya kasih rating satu preman preman yang jadi tukang parkir tolong di usir saja lah mereka tidak guna sekali pas baru datang saya parkir beresin kendaraan,2026-01-17,Negatif
Gacoan Parung Raya,2 bulan lalu,2026-04-17,"tolong dong pelayan kasir atas nama ANITA judesss dan minus etika banget, org mau komplain atas pesenan nya malah ga di tanggepin! ada mas mas mau bantuin malah si ANITA ini blg 'udah biarin aja urusan sy' klo emg urusan lu ya seharusnya lu …",tolong dong pelayan kasir atas nama anita judesss dan minus etika sekali orang mau komplain atas pesenan nya malah tidak di tanggepin ada mas mas mau bantuin malah si anita ini bilang sudah biarin saja urusan saya kalau memang urusan kamu ya seharusnya kamu,2026-02-17,Negatif
Gacoan Parung Raya,setahun lalu,2026-04-17,Tempatnya cukup lega..enak buat makan dg banyak orang atau rombongan..hanya tempat parkir mobil yg terbatas..rasa makanan cukup enak..mi gacoan level 1 udh cukup pedas..untuk varian gurih tidak pedas bisa pilih varian mi suit..udang keju sedikit kemanisan buat selera saya..tp overall enak,tempatnya cukup legaenak buat makan dengan banyak orang atau rombonganhanya tempat parkir mobil yang terbatasrasa makanan cukup enakmi gacoan level 1 sudah cukup pedasuntuk varian gurih tidak pedas bisa pilih varian mi suitudang keju sedikit kemanisan buat selera sayatp overall enak,2025-04-17,Positif
Gacoan Parung Raya,3 bulan lalu,2026-04-17,"Cepet makannya , pesennya satset. Selalu suka sama gacoan.. thai tea the best🤤🤤🤤 …",cepat makannya pesennya satset selalu suka sama gacoan thai tea the best,2026-01-17,Positif
Gacoan Parung Raya,3 bulan lalu,2026-04-17,"Pelayanannya ramah dan menyenangkan, Makanan cukup enak dan harga bersahabat.. Ayoo gaees jangan ragu makan di mie gacoan parung🤗🤗 …",pelayanannya ramah dan menyenangkan makanan cukup enak dan harga bersahabat ayoo gaees jangan ragu makan di mie gacoan parung,2026-01-17,Positif
Gacoan Parung Raya,setahun lalu,2026-04-17,"Soal rasa, gak ada komplain lah. Untuk harga 10ribu, Meskipun rasanya cenderung cm pedes aja n g ada gurihnya (mie hompimpa n mie gacoan) masih bs dimaklumi. Dimsumnya juga enak. …",soal rasa tidak ada komplain lah untuk harga 10ribu meskipun rasanya cenderung cuma pedas saja ada gurihnya mie hompimpa mie gacoan masih bisa dimaklumi dimsumnya juga enak,2025-04-17,Positif
Gacoan Parung Raya,Diedit setahun lalu,2026-04-17,"Tempatnya tertib, ga terlalu rame. Nyaman buat makan. Pelayanannya juga baik. Cuma mie gacoannya ntah kenapa bumbunya kaya kurang gitu. Bumbunya kurang manis, kurang medok, kurang banyak. Pangsit gorengnya juga kaya kurang crispy, kurang …",tempatnya tertib tidak terlalu ramai nyaman buat makan pelayanannya juga baik cuma mie gacoannya entah kenapa bumbunya kaya kurang begitu bumbunya kurang manis kurang medok kurang banyak pangsit gorengnya juga kaya kurang crispy kurang,2025-04-17,Negatif
